Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
555,Q86Z02,HIPK1_HUMAN,Homeodomain-interacting protein kinase 1 (EC 2.7.11.1) (Nuclear body-associated kinase 2),0.95
556,Q68CJ9,CR3L3_HUMAN,Cyclic AMP-responsive element-binding protein 3-like protein 3 (cAMP-responsive element-binding protein 3-like protein 3) (Transcription factor CREB-H) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 3],0.94
557,Q8N163,CCAR2_HUMAN,Cell cycle and apoptosis regulator protein 2 (Cell division cycle and apoptosis regulator protein 2) (DBIRD complex subunit KIAA1967) (Deleted in breast cancer gene 1 protein) (DBC-1) (DBC.1) (NET35) (p30 DBC),0.94
558,Q14526,HIC1_HUMAN,Hypermethylated in cancer 1 protein (Hic-1) (Zinc finger and BTB domain-containing protein 29),0.94
559,O00327,BMAL1_HUMAN,Aryl hydrocarbon receptor nuclear translocator-like protein 1 (Basic-helix-loop-helix-PAS protein MOP3) (Brain and muscle ARNT-like 1) (Class E basic helix-loop-helix protein 5) (bHLHe5) (Member of PAS protein 3) (PAS domain-containing protein 3) (bHLH-PAS protein JAP3),0.94
560,Q03060,CREM_HUMAN,cAMP-responsive element modulator (Inducible cAMP early repressor) (ICER),0.94
561,P49848,TAF6_HUMAN,Transcription initiation factor TFIID subunit 6 (RNA polymerase II TBP-associated factor subunit E) (Transcription initiation factor TFIID 70 kDa subunit) (TAF(II)70) (TAFII-70) (TAFII70) (Transcription initiation factor TFIID 80 kDa subunit) (TAF(II)80) (TAFII-80) (TAFII80),0.94
562,P48742,LHX1_HUMAN,LIM/homeobox protein Lhx1 (LIM homeobox protein 1) (Homeobox protein Lim-1) (hLim-1),0.94
563,Q86UQ8,NFE4_HUMAN,Transcription factor NF-E4,0.94
564,P43354,NR4A2_HUMAN,Nuclear receptor subfamily 4 group A member 2 (Immediate-early response protein NOT) (Orphan nuclear receptor NURR1) (Transcriptionally-inducible nuclear receptor),0.94
565,Q9NYB0,TE2IP_HUMAN,Telomeric repeat-binding factor 2-interacting protein 1 (TERF2-interacting telomeric protein 1) (TRF2-interacting telomeric protein 1) (Dopamine receptor-interacting protein 5) (Repressor/activator protein 1 homolog) (RAP1 homolog) (hRap1),0.94
566,P31269,HXA9_HUMAN,Homeobox protein Hox-A9 (Homeobox protein Hox-1G),0.94
567,Q9Y242,TCF19_HUMAN,Transcription factor 19 (TCF-19) (Transcription factor SC1),0.94
568,Q00653,NFKB2_HUMAN,Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (H2TF1) (Lymphocyte translocation chromosome 10 protein) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) (Oncogene Lyt-10) (Lyt10) [Cleaved into: Nuclear factor NF-kappa-B p52 subunit],0.94
569,O75398,DEAF1_HUMAN,Deformed epidermal autoregulatory factor 1 homolog (Nuclear DEAF-1-related transcriptional regulator) (NUDR) (Suppressin) (Zinc finger MYND domain-containing protein 5),0.94
570,Q15853,USF2_HUMAN,Upstream stimulatory factor 2 (Class B basic helix-loop-helix protein 12) (bHLHb12) (FOS-interacting protein) (FIP) (Major late transcription factor 2) (Upstream transcription factor 2),0.94
571,Q86T24,KAISO_HUMAN,Transcriptional regulator Kaiso (Zinc finger and BTB domain-containing protein 33),0.94
572,Q8NAM6,ZSCA4_HUMAN,Zinc finger and SCAN domain-containing protein 4 (Zinc finger protein 494),0.94
573,Q9H2S9,IKZF4_HUMAN,Zinc finger protein Eos (Ikaros family zinc finger protein 4),0.94
574,Q9UMQ3,BARX2_HUMAN,Homeobox protein BarH-like 2,0.94
575,Q9UH73,COE1_HUMAN,Transcription factor COE1 (O/E-1) (OE-1) (Early B-cell factor),0.94
576,Q6DJT9,PLAG1_HUMAN,Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein),0.94
577,Q9Y2G9,SBNO2_HUMAN,Protein strawberry notch homolog 2,0.94
578,Q8TE12,LMX1A_HUMAN,LIM homeobox transcription factor 1-alpha (LIM/homeobox protein 1.1) (LMX-1.1) (LIM/homeobox protein LMX1A),0.94
579,P57082,TBX4_HUMAN,T-box transcription factor TBX4 (T-box protein 4),0.94
580,Q66K89,E4F1_HUMAN,Transcription factor E4F1 (EC 2.3.2.27) (E4F transcription factor 1) (Putative E3 ubiquitin-protein ligase E4F1) (RING-type E3 ubiquitin transferase E4F1) (Transcription factor E4F) (p120E4F) (p50E4F),0.94
581,Q9HBM6,TAF9B_HUMAN,Transcription initiation factor TFIID subunit 9B (Neuronal cell death-related protein 7) (DN-7) (Transcription initiation factor TFIID subunit 9-like) (Transcription-associated factor TAFII31L),0.94
582,Q10587,TEF_HUMAN,Thyrotroph embryonic factor,0.93
583,Q9H4W6,COE3_HUMAN,Transcription factor COE3 (Early B-cell factor 3) (EBF-3) (Olf-1/EBF-like 2) (O/E-2) (OE-2),0.93
584,Q14190,SIM2_HUMAN,Single-minded homolog 2 (Class E basic helix-loop-helix protein 15) (bHLHe15),0.93
585,Q12789,TF3C1_HUMAN,General transcription factor 3C polypeptide 1 (TF3C-alpha) (TFIIIC box B-binding subunit) (Transcription factor IIIC 220 kDa subunit) (TFIIIC 220 kDa subunit) (TFIIIC220) (Transcription factor IIIC subunit alpha),0.93
586,Q5HYR2,DMRTC_HUMAN,Doublesex- and mab-3-related transcription factor C1,0.93
587,O94763,RMP_HUMAN,Unconventional prefoldin RPB5 interactor 1 (Protein NNX3) (Protein phosphatase 1 regulatory subunit 19) (RNA polymerase II subunit 5-mediating protein) (RPB5-mediating protein),0.93
588,P58340,MLF1_HUMAN,Myeloid leukemia factor 1 (Myelodysplasia-myeloid leukemia factor 1),0.93
589,A6NNA5,DRGX_HUMAN,Dorsal root ganglia homeobox protein (Paired-related homeobox protein-like 1),0.93
590,Q9UPW6,SATB2_HUMAN,DNA-binding protein SATB2 (Special AT-rich sequence-binding protein 2),0.93
591,Q16665,HIF1A_HUMAN,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha) (ARNT-interacting protein) (Basic-helix-loop-helix-PAS protein MOP1) (Class E basic helix-loop-helix protein 78) (bHLHe78) (Member of PAS protein 1) (PAS domain-containing protein 8),0.93
592,P54845,NRL_HUMAN,Neural retina-specific leucine zipper protein (NRL),0.93
593,P17481,HXB8_HUMAN,Homeobox protein Hox-B8 (Homeobox protein Hox-2.4) (Homeobox protein Hox-2D),0.93
594,Q92750,TAF4B_HUMAN,Transcription initiation factor TFIID subunit 4B (Transcription initiation factor TFIID 105 kDa subunit) (TAF(II)105) (TAFII-105) (TAFII105),0.92
595,Q3B7T1,EDRF1_HUMAN,Erythroid differentiation-related factor 1,0.92
596,Q96SZ4,ZSC10_HUMAN,Zinc finger and SCAN domain-containing protein 10 (Zinc finger protein 206),0.92
597,Q96BF6,NACC2_HUMAN,Nucleus accumbens-associated protein 2 (NAC-2) (BTB/POZ domain-containing protein 14A) (Repressor with BTB domain and BEN domain),0.92
598,P14316,IRF2_HUMAN,Interferon regulatory factor 2 (IRF-2),0.92
599,Q6XYB7,LBX2_HUMAN,Transcription factor LBX2 (Ladybird homeobox protein homolog 2),0.92
600,P53999,TCP4_HUMAN,Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (p14),0.92
601,P20226,TBP_HUMAN,TATA-box-binding protein (TATA sequence-binding protein) (TATA-binding factor) (TATA-box factor) (Transcription initiation factor TFIID TBP subunit),0.92
602,Q9UBL3,ASH2L_HUMAN,Set1/Ash2 histone methyltransferase complex subunit ASH2 (ASH2-like protein),0.92
603,Q12772,SRBP2_HUMAN,Sterol regulatory element-binding protein 2 (SREBP-2) (Class D basic helix-loop-helix protein 2) (bHLHd2) (Sterol regulatory element-binding transcription factor 2) [Cleaved into: Processed sterol regulatory element-binding protein 2],0.92
604,Q01094,E2F1_HUMAN,Transcription factor E2F1 (E2F-1) (PBR3) (Retinoblastoma-associated protein 1) (RBAP-1) (Retinoblastoma-binding protein 3) (RBBP-3) (pRB-binding protein E2F-1),0.92
605,P05412,JUN_HUMAN,Transcription factor AP-1 (Activator protein 1) (AP1) (Proto-oncogene c-Jun) (V-jun avian sarcoma virus 17 oncogene homolog) (p39),0.92
606,Q96I76,GPTC3_HUMAN,G patch domain-containing protein 3,0.92
607,P19793,RXRA_HUMAN,Retinoic acid receptor RXR-alpha (Nuclear receptor subfamily 2 group B member 1) (Retinoid X receptor alpha),0.91
608,P05549,AP2A_HUMAN,Transcription factor AP-2-alpha (AP2-alpha) (AP-2 transcription factor) (Activating enhancer-binding protein 2-alpha) (Activator protein 2) (AP-2),0.91
609,Q99453,PHX2B_HUMAN,Paired mesoderm homeobox protein 2B (Neuroblastoma Phox) (NBPhox) (PHOX2B homeodomain protein) (Paired-like homeobox 2B),0.91
610,Q16649,NFIL3_HUMAN,Nuclear factor interleukin-3-regulated protein (E4 promoter-binding protein 4) (Interleukin-3 promoter transcriptional activator) (Interleukin-3-binding protein 1) (Transcriptional activator NF-IL3A),0.91
611,O95931,CBX7_HUMAN,Chromobox protein homolog 7,0.91
612,P52954,LBX1_HUMAN,Transcription factor LBX1 (Ladybird homeobox protein homolog 1),0.91
613,Q7RTS3,PTF1A_HUMAN,Pancreas transcription factor 1 subunit alpha (Class A basic helix-loop-helix protein 29) (bHLHa29) (Pancreas-specific transcription factor 1a) (bHLH transcription factor p48) (p48 DNA-binding subunit of transcription factor PTF1) (PTF1-p48),0.91
614,Q8N8U3,RTL3_HUMAN,Retrotransposon Gag-like protein 3 (Zinc finger CCHC domain-containing protein 5),0.91
615,Q14995,NR1D2_HUMAN,Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear hormone receptor BD73) (Rev-erb alpha-related receptor) (RVR) (Rev-erb-beta) (V-erbA-related protein 1-related) (EAR-1R),0.91
616,Q5U623,MCAF2_HUMAN,Activating transcription factor 7-interacting protein 2 (ATF7-interacting protein 2) (MBD1-containing chromatin-associated factor 2),0.91
617,Q9GZV8,PRD14_HUMAN,PR domain zinc finger protein 14 (EC 2.1.1.-) (PR domain-containing protein 14),0.91
618,Q5H9L4,TAF7L_HUMAN,Transcription initiation factor TFIID subunit 7-like (Cancer/testis antigen 40) (CT40) (RNA polymerase II TBP-associated factor subunit Q) (TATA box-binding protein-associated factor 50 kDa) (Transcription initiation factor TFIID 50 kDa subunit),0.91
619,Q9BWT1,CDCA7_HUMAN,Cell division cycle-associated protein 7 (Protein JPO1),0.91
620,A6NHT5,HMX3_HUMAN,Homeobox protein HMX3 (Homeobox protein H6 family member 3) (Homeobox protein Nkx-5.1),0.91
621,P03372,ESR1_HUMAN,Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1),0.91
622,P32519,ELF1_HUMAN,ETS-related transcription factor Elf-1 (E74-like factor 1),0.91
623,Q9H4S2,GSX1_HUMAN,GS homeobox 1 (Homeobox protein GSH-1),0.91
624,Q16254,E2F4_HUMAN,Transcription factor E2F4 (E2F-4),0.91
625,P10914,IRF1_HUMAN,Interferon regulatory factor 1 (IRF-1),0.9
626,Q13422,IKZF1_HUMAN,DNA-binding protein Ikaros (Ikaros family zinc finger protein 1) (Lymphoid transcription factor LyF-1),0.9
627,Q9H063,MAF1_HUMAN,Repressor of RNA polymerase III transcription MAF1 homolog,0.9
628,Q15561,TEAD4_HUMAN,Transcriptional enhancer factor TEF-3 (TEA domain family member 4) (TEAD-4) (Transcription factor 13-like 1) (Transcription factor RTEF-1),0.9
629,Q13506,NAB1_HUMAN,NGFI-A-binding protein 1 (EGR-1-binding protein 1) (Transcriptional regulatory protein p54),0.9
630,P41182,BCL6_HUMAN,B-cell lymphoma 6 protein (BCL-6) (B-cell lymphoma 5 protein) (BCL-5) (Protein LAZ-3) (Zinc finger and BTB domain-containing protein 27) (Zinc finger protein 51),0.9
631,P19525,E2AK2_HUMAN,"Interferon-induced, double-stranded RNA-activated protein kinase (EC 2.7.11.1) (Eukaryotic translation initiation factor 2-alpha kinase 2) (eIF-2A protein kinase 2) (Interferon-inducible RNA-dependent protein kinase) (P1/eIF-2A protein kinase) (Protein kinase RNA-activated) (PKR) (Protein kinase R) (Tyrosine-protein kinase EIF2AK2) (EC 2.7.10.2) (p68 kinase)",0.9
632,Q14469,HES1_HUMAN,Transcription factor HES-1 (Class B basic helix-loop-helix protein 39) (bHLHb39) (Hairy and enhancer of split 1) (Hairy homolog) (Hairy-like protein) (hHL),0.9
633,Q9HAK2,COE2_HUMAN,Transcription factor COE2 (Early B-cell factor 2) (EBF-2),0.9
634,P04150,GCR_HUMAN,Glucocorticoid receptor (GR) (Nuclear receptor subfamily 3 group C member 1),0.9
635,P18850,ATF6A_HUMAN,Cyclic AMP-dependent transcription factor ATF-6 alpha (cAMP-dependent transcription factor ATF-6 alpha) (Activating transcription factor 6 alpha) (ATF6-alpha) [Cleaved into: Processed cyclic AMP-dependent transcription factor ATF-6 alpha],0.89
636,P09429,HMGB1_HUMAN,High mobility group protein B1 (High mobility group protein 1) (HMG-1),0.89
637,Q8WUA4,TF3C2_HUMAN,General transcription factor 3C polypeptide 2 (TF3C-beta) (Transcription factor IIIC 110 kDa subunit) (TFIIIC 110 kDa subunit) (TFIIIC110) (Transcription factor IIIC subunit beta),0.89
638,P28358,HXD10_HUMAN,Homeobox protein Hox-D10 (Homeobox protein Hox-4D) (Homeobox protein Hox-4E),0.89
639,O75928,PIAS2_HUMAN,E3 SUMO-protein ligase PIAS2 (EC 2.3.2.-) (Androgen receptor-interacting protein 3) (ARIP3) (DAB2-interacting protein) (DIP) (E3 SUMO-protein transferase PIAS2) (Msx-interacting zinc finger protein) (Miz1) (PIAS-NY protein) (Protein inhibitor of activated STAT x) (Protein inhibitor of activated STAT2),0.89
640,Q8WVR3,MA11_HUMAN,Microtubule-associated protein 11,0.89
641,Q15678,PTN14_HUMAN,Tyrosine-protein phosphatase non-receptor type 14 (EC 3.1.3.48) (Protein-tyrosine phosphatase pez),0.89
642,Q86VK4,ZN410_HUMAN,Zinc finger protein 410 (Another partner for ARF 1) (Zinc finger protein APA-1),0.89
643,P09629,HXB7_HUMAN,Homeobox protein Hox-B7 (Homeobox protein HHO.C1) (Homeobox protein Hox-2C),0.89
644,Q86YH2,Z280B_HUMAN,Zinc finger protein 280B (5'OY11.1) (Suppressor of hairy wing homolog 2) (Zinc finger protein 279) (Zinc finger protein 632),0.89
645,Q9Y5R5,DMRT2_HUMAN,Doublesex- and mab-3-related transcription factor 2 (Doublesex-like 2 protein) (DSXL-2),0.89
646,A6NFQ7,DPRX_HUMAN,Divergent paired-related homeobox,0.89
647,Q8N187,CARTF_HUMAN,Calcium-responsive transcription factor (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein) (Calcium-response factor) (CaRF) (Testis development protein NYD-SP24),0.89
648,Q15545,TAF7_HUMAN,Transcription initiation factor TFIID subunit 7 (RNA polymerase II TBP-associated factor subunit F) (Transcription initiation factor TFIID 55 kDa subunit) (TAF(II)55) (TAFII-55) (TAFII55),0.89
649,O60806,TBX19_HUMAN,"T-box transcription factor TBX19 (T-box protein 19) (T-box factor, pituitary)",0.89
650,Q9UBP5,HEY2_HUMAN,Hairy/enhancer-of-split related with YRPW motif protein 2 (Cardiovascular helix-loop-helix factor 1) (hCHF1) (Class B basic helix-loop-helix protein 32) (bHLHb32) (HES-related repressor protein 2) (Hairy and enhancer of split-related protein 2) (HESR-2) (Hairy-related transcription factor 2) (HRT-2) (hHRT2) (Protein gridlock homolog),0.89
651,O75030,MITF_HUMAN,Microphthalmia-associated transcription factor (Class E basic helix-loop-helix protein 32) (bHLHe32),0.89
652,Q12870,TCF15_HUMAN,Transcription factor 15 (TCF-15) (Class A basic helix-loop-helix protein 40) (bHLHa40) (Paraxis) (Protein bHLH-EC2),0.89
653,Q6ZSB9,ZBT49_HUMAN,Zinc finger and BTB domain-containing protein 49 (Zinc finger protein 509),0.88
654,Q2Q1W2,LIN41_HUMAN,E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71),0.88
655,Q15542,TAF5_HUMAN,Transcription initiation factor TFIID subunit 5 (Transcription initiation factor TFIID 100 kDa subunit) (TAF(II)100) (TAFII-100) (TAFII100),0.88
656,O14867,BACH1_HUMAN,Transcription regulator protein BACH1 (BTB and CNC homolog 1) (HA2303),0.88
657,Q14154,DELE1_HUMAN,"DAP3-binding cell death enhancer 1 (DAP3-binding cell death enhancer 1, long form) (DELE1(L)) (Death ligand signal enhancer) [Cleaved into: DAP3-binding cell death enhancer 1 short form (DELE1(S)) (S-DELE1)]",0.88
658,Q6VUC0,AP2E_HUMAN,Transcription factor AP-2-epsilon (AP2-epsilon) (Activating enhancer-binding protein 2-epsilon),0.88
659,A5YKK6,CNOT1_HUMAN,CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1) (Negative regulator of transcription subunit 1 homolog) (NOT1H) (hNOT1),0.88
660,Q99814,EPAS1_HUMAN,Endothelial PAS domain-containing protein 1 (EPAS-1) (Basic-helix-loop-helix-PAS protein MOP2) (Class E basic helix-loop-helix protein 73) (bHLHe73) (HIF-1-alpha-like factor) (HLF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha) (Member of PAS protein 2) (PAS domain-containing protein 2),0.88
661,Q13887,KLF5_HUMAN,Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2),0.88
662,Q92841,DDX17_HUMAN,Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17) (DEAD box protein p72) (DEAD box protein p82) (RNA-dependent helicase p72),0.87
663,Q8IWS0,PHF6_HUMAN,PHD finger protein 6 (PHD-like zinc finger protein),0.87
664,Q9NPC8,SIX2_HUMAN,Homeobox protein SIX2 (Sine oculis homeobox homolog 2),0.87
665,O60663,LMX1B_HUMAN,LIM homeobox transcription factor 1-beta (LIM/homeobox protein 1.2) (LMX-1.2) (LIM/homeobox protein LMX1B),0.87
666,Q16236,NF2L2_HUMAN,"Nuclear factor erythroid 2-related factor 2 (NF-E2-related factor 2) (NFE2-related factor 2) (Nrf-2) (HEBP1) (Nuclear factor, erythroid derived 2, like 2)",0.87
667,O43680,TCF21_HUMAN,Transcription factor 21 (TCF-21) (Capsulin) (Class A basic helix-loop-helix protein 23) (bHLHa23) (Epicardin) (Podocyte-expressed 1) (Pod-1),0.87
668,Q8N5P1,ZC3H8_HUMAN,Zinc finger CCCH domain-containing protein 8,0.87
669,O75182,SIN3B_HUMAN,Paired amphipathic helix protein Sin3b (Histone deacetylase complex subunit Sin3b) (Transcriptional corepressor Sin3b),0.87
670,Q8IZ20,ZN683_HUMAN,Tissue-resident T-cell transcription regulator protein ZNF683 (Homolog of Blimp-1 in T-cell) (Hobit) (Zinc finger protein 683),0.87
671,Q6QHK4,FIGLA_HUMAN,Factor in the germline alpha (FIGalpha) (Class C basic helix-loop-helix protein 8) (bHLHc8) (Folliculogenesis-specific basic helix-loop-helix protein) (Transcription factor FIGa),0.87
672,P13349,MYF5_HUMAN,Myogenic factor 5 (Myf-5) (Class C basic helix-loop-helix protein 2) (bHLHc2),0.86
673,O14503,BHE40_HUMAN,Class E basic helix-loop-helix protein 40 (bHLHe40) (Class B basic helix-loop-helix protein 2) (bHLHb2) (Differentially expressed in chondrocytes protein 1) (DEC1) (Enhancer-of-split and hairy-related protein 2) (SHARP-2) (Stimulated by retinoic acid gene 13 protein),0.86
674,Q68G74,LHX8_HUMAN,LIM/homeobox protein Lhx8 (LIM homeobox protein 8),0.86
675,Q9BRR0,ZKSC3_HUMAN,Zinc finger protein with KRAB and SCAN domains 3 (Zinc finger and SCAN domain-containing protein 13) (Zinc finger protein 306) (Zinc finger protein 309) (Zinc finger protein 47 homolog) (Zf47) (Zfp-47),0.86
676,O75626,PRDM1_HUMAN,PR domain zinc finger protein 1 (EC 2.1.1.-) (BLIMP-1) (Beta-interferon gene positive regulatory domain I-binding factor) (PR domain-containing protein 1) (Positive regulatory domain I-binding factor 1) (PRDI-BF1) (PRDI-binding factor 1),0.86
677,Q96GC6,ZN274_HUMAN,Neurotrophin receptor-interacting factor homolog (Zinc finger protein 274) (Zinc finger protein HFB101) (Zinc finger protein with KRAB and SCAN domains 19) (Zinc finger protein zfp2) (Zf2),0.86
678,Q02363,ID2_HUMAN,DNA-binding protein inhibitor ID-2 (Class B basic helix-loop-helix protein 26) (bHLHb26) (Inhibitor of DNA binding 2) (Inhibitor of differentiation 2),0.86
679,Q9UBW7,ZMYM2_HUMAN,Zinc finger MYM-type protein 2 (Fused in myeloproliferative disorders protein) (Rearranged in atypical myeloproliferative disorder protein) (Zinc finger protein 198),0.86
680,Q9HB31,SEBOX_HUMAN,"Homeobox protein SEBOX (Homeobox OG-9) (Skin-, embryo-, brain- and oocyte-specific homeobox)",0.86
681,P61371,ISL1_HUMAN,Insulin gene enhancer protein ISL-1 (Islet-1),0.85
682,Q92831,KAT2B_HUMAN,Histone acetyltransferase KAT2B (EC 2.3.1.48) (Histone acetyltransferase PCAF) (Histone acetylase PCAF) (Lysine acetyltransferase 2B) (P300/CBP-associated factor) (P/CAF) (Spermidine acetyltransferase KAT2B) (EC 2.3.1.57),0.85
683,Q00978,IRF9_HUMAN,Interferon regulatory factor 9 (IRF-9) (IFN-alpha-responsive transcription factor subunit) (ISGF3 p48 subunit) (Interferon-stimulated gene factor 3 gamma) (ISGF-3 gamma) (Transcriptional regulator ISGF3 subunit gamma),0.85
684,P35452,HXD12_HUMAN,Homeobox protein Hox-D12 (Homeobox protein Hox-4H),0.85
685,Q96ST3,SIN3A_HUMAN,Paired amphipathic helix protein Sin3a (Histone deacetylase complex subunit Sin3a) (Transcriptional corepressor Sin3a),0.85
686,O15391,TYY2_HUMAN,Transcription factor YY2 (Yin and yang 2) (YY-2) (Zinc finger protein 631),0.85
687,Q13886,KLF9_HUMAN,Krueppel-like factor 9 (Basic transcription element-binding protein 1) (BTE-binding protein 1) (GC-box-binding protein 1) (Transcription factor BTEB1),0.85
688,O00716,E2F3_HUMAN,Transcription factor E2F3 (E2F-3),0.85
689,Q9UNN4,TF2AY_HUMAN,"TFIIA-alpha and beta-like factor (General transcription factor II A, 1-like factor)",0.84
690,Q9ULW3,ABT1_HUMAN,Activator of basal transcription 1 (hABT1) (Basal transcriptional activator),0.84
691,Q9UKT9,IKZF3_HUMAN,Zinc finger protein Aiolos (Ikaros family zinc finger protein 3),0.84
692,P49711,CTCF_HUMAN,Transcriptional repressor CTCF (11-zinc finger protein) (CCCTC-binding factor) (CTCFL paralog),0.84
693,Q9NQU5,PAK6_HUMAN,Serine/threonine-protein kinase PAK 6 (EC 2.7.11.1) (PAK-5) (p21-activated kinase 6) (PAK-6),0.84
694,Q9BRP0,OVOL2_HUMAN,Transcription factor Ovo-like 2 (hOvo2) (Zinc finger protein 339),0.84
695,Q03933,HSF2_HUMAN,Heat shock factor protein 2 (HSF 2) (Heat shock transcription factor 2) (HSTF 2),0.84
696,Q2M1V0,ISX_HUMAN,Intestine-specific homeobox (RAX-like homeobox),0.84
697,Q01664,TFAP4_HUMAN,Transcription factor AP-4 (Activating enhancer-binding protein 4) (Class C basic helix-loop-helix protein 41) (bHLHc41),0.84
698,Q15572,TAF1C_HUMAN,TATA box-binding protein-associated factor RNA polymerase I subunit C (RNA polymerase I-specific TBP-associated factor 110 kDa) (TAFI110) (TATA box-binding protein-associated factor 1C) (TBP-associated factor 1C) (Transcription initiation factor SL1/TIF-IB subunit C),0.84
699,Q7KZ85,SPT6H_HUMAN,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),0.84
700,Q9P031,TAP26_HUMAN,Thyroid transcription factor 1-associated protein 26 (TTF-1-associated protein 26) (Coiled-coil domain-containing protein 59) (TTF-1-associated protein BR2),0.84
701,Q9HCU9,BRMS1_HUMAN,Breast cancer metastasis-suppressor 1,0.84
702,Q9NRA0,SPHK2_HUMAN,Sphingosine kinase 2 (SK 2) (SPK 2) (EC 2.7.1.91),0.84
703,O95319,CELF2_HUMAN,CUGBP Elav-like family member 2 (CELF-2) (Bruno-like protein 3) (CUG triplet repeat RNA-binding protein 2) (CUG-BP2) (CUG-BP- and ETR-3-like factor 2) (ELAV-type RNA-binding protein 3) (ETR-3) (Neuroblastoma apoptosis-related RNA-binding protein) (hNAPOR) (RNA-binding protein BRUNOL-3),0.83
704,Q9BQG0,MBB1A_HUMAN,Myb-binding protein 1A,0.83
705,O00571,DDX3X_HUMAN,"ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (CAP-Rf) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (DBX) (Helicase-like protein 2) (HLP2)",0.83
706,Q13568,IRF5_HUMAN,Interferon regulatory factor 5 (IRF-5),0.83
707,Q96K83,ZN521_HUMAN,Zinc finger protein 521 (Early hematopoietic zinc finger protein) (LYST-interacting protein 3),0.83
708,Q9NX63,MIC19_HUMAN,MICOS complex subunit MIC19 (Coiled-coil-helix-coiled-coil-helix domain-containing protein 3),0.83
709,Q33E94,RFX4_HUMAN,Transcription factor RFX4 (Regulatory factor X 4) (Testis development protein NYD-SP10),0.83
710,Q9HAJ7,SP30L_HUMAN,Histone deacetylase complex subunit SAP30L (HCV non-structural protein 4A-transactivated protein 2) (Sin3 corepressor complex subunit SAP30L) (Sin3-associated protein p30-like),0.83
711,P53567,CEBPG_HUMAN,CCAAT/enhancer-binding protein gamma (C/EBP gamma),0.82
712,O43435,TBX1_HUMAN,T-box transcription factor TBX1 (T-box protein 1) (Testis-specific T-box protein),0.82
713,Q70CQ2,UBP34_HUMAN,Ubiquitin carboxyl-terminal hydrolase 34 (EC 3.4.19.12) (Deubiquitinating enzyme 34) (Ubiquitin thioesterase 34) (Ubiquitin-specific-processing protease 34),0.82
714,Q8IVV7,GID4_HUMAN,Glucose-induced degradation protein 4 homolog (Vacuolar import and degradation protein 24 homolog),0.82
715,Q96D31,CRCM1_HUMAN,Calcium release-activated calcium channel protein 1 (Protein orai-1) (Transmembrane protein 142A),0.82
716,Q15329,E2F5_HUMAN,Transcription factor E2F5 (E2F-5),0.82
717,Q15562,TEAD2_HUMAN,Transcriptional enhancer factor TEF-4 (TEA domain family member 2) (TEAD-2),0.82
718,Q8N7R0,NANG2_HUMAN,Putative homeobox protein NANOG2,0.82
719,Q8IUM7,NPAS4_HUMAN,Neuronal PAS domain-containing protein 4 (Neuronal PAS4) (Class E basic helix-loop-helix protein 79) (bHLHe79) (HLH-PAS transcription factor NXF) (PAS domain-containing protein 10),0.82
720,Q6ZN32,ETV3L_HUMAN,ETS translocation variant 3-like protein,0.81
721,P31274,HXC9_HUMAN,Homeobox protein Hox-C9 (Homeobox protein Hox-3B),0.81
722,Q12770,SCAP_HUMAN,Sterol regulatory element-binding protein cleavage-activating protein (SCAP) (SREBP cleavage-activating protein),0.81
723,P10827,THA_HUMAN,Thyroid hormone receptor alpha (Nuclear receptor subfamily 1 group A member 1) (V-erbA-related protein 7) (EAR-7) (c-erbA-1) (c-erbA-alpha),0.81
724,Q96M02,CJ090_HUMAN,(E2-independent) E3 ubiquitin-conjugating enzyme FATS (EC 2.3.2.-) (Centrosomal protein C10orf90) (E2/E3 hybrid ubiquitin-protein ligase FATS) (Fragile-site associated tumor suppressor homolog) (FATS),0.81
725,Q14188,TFDP2_HUMAN,Transcription factor Dp-2 (E2F dimerization partner 2),0.81
726,A6NLW8,DUXA_HUMAN,Double homeobox protein A,0.81
