UniProt_ID,mean_rank,weighted_mean_rank,rank_sd,n_predictors,Entry_name,p(LLPS),pLLPS_Class,TMD_count,Length,Protein_Name,leakage_any
Q9UHQ9,0.4162717973188187,0.4209012610865387,0.25475131202611095,18,NB5R1_HUMAN,0.43,Medium,1.0,305.0,NADH-cytochrome b5 reductase 1 (b5R.1) (EC 1.6.2.2) (Humb5R2) (NAD(P)H:quinone oxidoreductase type 3 polypeptide A2),True
Q9BUF7,0.44130471213702505,0.42007225502630346,0.3121728849099631,17,CRUM3_HUMAN,0.99,High,1.0,120.0,Protein crumbs homolog 3,True
O15247,0.39382132148821636,0.41971897857978874,0.2919822990225946,18,CLIC2_HUMAN,0.31,Low,1.0,247.0,Chloride intracellular channel protein 2 (XAP121),False
Q96IX5,0.4094294921740769,0.41865927161715577,0.3810406514352043,15,ATPMD_HUMAN,0.18,Low,1.0,58.0,"ATP synthase membrane subunit DAPIT, mitochondrial (Diabetes-associated protein in insulin-sensitive tissues) (HCV F-transactivated protein 2) (Up-regulated during skeletal muscle growth protein 5)",True
P13073,0.38869150068287306,0.4157396737437067,0.33279373106841564,18,COX41_HUMAN,0.29,Low,1.0,169.0,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial (Cytochrome c oxidase polypeptide IV) (Cytochrome c oxidase subunit IV isoform 1) (COX IV-1)",True
P02730,0.4387841695514376,0.4156626225947868,0.20692581046193595,18,B3AT_HUMAN,0.3,Low,13.0,911.0,Band 3 anion transport protein (Anion exchange protein 1) (AE 1) (Anion exchanger 1) (Solute carrier family 4 member 1) (CD antigen CD233),True
P50416,0.41297548520250094,0.41522035782310623,0.1911606611847795,18,CPT1A_HUMAN,0.24,Low,2.0,773.0,"Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A)",True
O76024,0.44150621207386836,0.41307677933352493,0.25779629369085416,18,WFS1_HUMAN,0.19,Low,11.0,890.0,Wolframin,True
Q6XPS3,0.42177948016131067,0.41275011628036073,0.2674710169426182,18,TPTE2_HUMAN,0.18,Low,3.0,522.0,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase)",True
P13498,0.4307591878297263,0.41182428310370334,0.2576863307496498,18,CY24A_HUMAN,0.64,Medium,5.0,195.0,Cytochrome b-245 light chain (Cytochrome b(558) alpha chain) (Cytochrome b558 subunit alpha) (Neutrophil cytochrome b 22 kDa polypeptide) (Superoxide-generating NADPH oxidase light chain subunit) (p22 phagocyte B-cytochrome) (p22-phox) (p22phox),True
P04844,0.40201916038740326,0.41095102274176104,0.2557963431855479,18,RPN2_HUMAN,0.13,Low,3.0,631.0,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit) (RIBIIR) (Ribophorin II) (RPN-II) (Ribophorin-2),True
O00299,0.37629012136124407,0.4105281997469363,0.32660021441740944,18,CLIC1_HUMAN,0.13,Low,1.0,241.0,Chloride intracellular channel protein 1 (Chloride channel ABP) (Nuclear chloride ion channel 27) (NCC27) (Regulatory nuclear chloride ion channel protein) (hRNCC),False
P51572,0.40052463711055464,0.4101347095294588,0.2849349254972152,18,BAP31_HUMAN,0.19,Low,3.0,246.0,B-cell receptor-associated protein 31 (BCR-associated protein 31) (Bap31) (6C6-AG tumor-associated antigen) (Protein CDM) (p28),False
Q96DA6,0.3952100518692475,0.4099187312437227,0.3222549278262558,17,TIM14_HUMAN,0.16,Low,1.0,116.0,Mitochondrial import inner membrane translocase subunit TIM14 (DnaJ homolog subfamily C member 19),True
P53985,0.4130356104510413,0.4094724265186451,0.22956043703905682,18,MOT1_HUMAN,0.29,Low,12.0,500.0,Monocarboxylate transporter 1 (MCT 1) (Solute carrier family 16 member 1),True
P01871,0.3925493045091817,0.40919083197935363,0.21762448122087766,17,IGHM_HUMAN,0.4,Low,1.0,453.0,Immunoglobulin heavy constant mu (Ig mu chain C region) (Ig mu chain C region BOT) (Ig mu chain C region GAL) (Ig mu chain C region OU),True
P09669,0.4031783172654082,0.40866085114976797,0.36772353954583736,16,COX6C_HUMAN,0.2,Low,1.0,75.0,Cytochrome c oxidase subunit 6C (Cytochrome c oxidase polypeptide VIc),True
Q5BJH7,0.425025891182939,0.4085652631056449,0.24695136009720234,18,YIF1B_HUMAN,0.24,Low,5.0,314.0,Protein YIF1B (YIP1-interacting factor homolog B),False
Q96NI6,0.4193723392381216,0.4083218774059484,0.25140480089246203,18,LRFN5_HUMAN,0.35,Low,1.0,719.0,Leucine-rich repeat and fibronectin type-III domain-containing protein 5,True
P27338,0.3948088916077953,0.40590881342254015,0.2245026665400335,18,AOFB_HUMAN,0.15,Low,1.0,520.0,Amine oxidase [flavin-containing] B (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),False
Q05996,0.4066866220514719,0.4043084957656194,0.17153917025877022,18,ZP2_HUMAN,0.24,Low,1.0,745.0,Zona pellucida sperm-binding protein 2 (Zona pellucida glycoprotein 2) (Zp-2) (Zona pellucida protein A) [Cleaved into: Processed zona pellucida sperm-binding protein 2],False
Q6ISU1,0.43277393894322996,0.4041515659410899,0.34893393770009273,18,PTCRA_HUMAN,0.97,High,1.0,281.0,Pre T-cell antigen receptor alpha (pT-alpha) (pTa) (pT-alpha-TCR),False
Q9UNK0,0.38758056636404853,0.4041353550057262,0.27582299335617005,18,STX8_HUMAN,0.33,Low,1.0,236.0,Syntaxin-8,True
P47985,0.38872277140221273,0.40300590544654136,0.2166838634757558,18,UCRI_HUMAN,0.31,Low,1.0,274.0,"Cytochrome b-c1 complex subunit Rieske, mitochondrial (EC 7.1.1.8) (Complex III subunit 5) (Cytochrome b-c1 complex subunit 5) (Rieske iron-sulfur protein) (RISP) (Rieske protein UQCRFS1) (Ubiquinol-cytochrome c reductase iron-sulfur subunit) [Cleaved into: Cytochrome b-c1 complex subunit 9 (Su9) (Subunit 9) (8 kDa subunit 9) (Complex III subunit IX) (Cytochrome b-c1 complex subunit 11) (UQCRFS1 mitochondrial targeting sequence) (UQCRFS1 MTS) (Ubiquinol-cytochrome c reductase 8 kDa protein)]",True
O94905,0.38525009599010346,0.40289079947692824,0.2650452852917082,18,ERLN2_HUMAN,0.13,Low,1.0,339.0,Erlin-2 (Endoplasmic reticulum lipid raft-associated protein 2) (Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2) (SPFH domain-containing protein 2),False
Q53GQ0,0.3819220409471527,0.402642558273939,0.22285729552102693,18,DHB12_HUMAN,0.14,Low,3.0,312.0,Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 12C member 1),True
Q9HD20,0.4108350077722846,0.39823462143522154,0.1750497894070296,18,AT131_HUMAN,0.27,Low,10.0,1204.0,Manganese-transporting ATPase 13A1 (EC 7.2.2.-),True
Q14416,0.41635728052196774,0.39447530238865686,0.24881181817470213,18,GRM2_HUMAN,0.35,Low,7.0,872.0,Metabotropic glutamate receptor 2 (mGluR2),True
O00519,0.4062063141544863,0.3931928556707927,0.2634130625820836,18,FAAH1_HUMAN,0.39,Low,2.0,579.0,Fatty-acid amide hydrolase 1 (EC 3.5.1.99) (Anandamide amidohydrolase 1) (Fatty acid ester hydrolase) (EC 3.1.1.-) (Oleamide hydrolase 1),True
Q9BRQ8,0.3755062948115818,0.3912351941250877,0.24599253111597283,17,FSP1_HUMAN,0.11,Low,1.0,373.0,Ferroptosis suppressor protein 1 (FSP1) (EC 1.6.5.-) (Apoptosis-inducing factor homologous mitochondrion-associated inducer of death) (AMID) (p53-responsive gene 3 protein),False
Q9Y241,0.38283029405385566,0.39110279116261704,0.31554265061241993,16,HIG1A_HUMAN,0.2,Low,2.0,93.0,"HIG1 domain family member 1A, mitochondrial (Hypoxia-inducible gene 1 protein) (RCF1 homolog A) (RCF1a)",True
Q6PCB7,0.39329111579569864,0.3899951166264688,0.21326722337676282,18,S27A1_HUMAN,0.13,Low,1.0,646.0,Long-chain fatty acid transport protein 1 (FATP-1) (Fatty acid transport protein 1) (EC 6.2.1.15) (Solute carrier family 27 member 1),True
Q96FE5,0.40718021331733173,0.38971993559357443,0.2163361283289021,18,LIGO1_HUMAN,0.28,Low,1.0,620.0,Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1 (Leucine-rich repeat and immunoglobulin domain-containing protein 1) (Leucine-rich repeat neuronal protein 1) (Leucine-rich repeat neuronal protein 6A),True
Q8IXI2,0.38286493119296783,0.3893522551612129,0.2530831815452659,18,MIRO1_HUMAN,0.13,Low,1.0,618.0,Mitochondrial Rho GTPase 1 (MIRO-1) (hMiro-1) (EC 3.6.5.-) (Rac-GTP-binding protein-like protein) (Ras homolog gene family member T1),False
Q8IWT6,0.3967180438242315,0.38915742685212773,0.20345859270957498,18,LRC8A_HUMAN,0.13,Low,4.0,810.0,Volume-regulated anion channel subunit LRRC8A (Leucine-rich repeat-containing protein 8A) (Swelling protein 1),True
P27487,0.3807901070623422,0.389073287498019,0.23497599058630667,18,DPP4_HUMAN,0.12,Low,1.0,766.0,Dipeptidyl peptidase 4 (EC 3.4.14.5) (ADABP) (Adenosine deaminase complexing protein 2) (ADCP-2) (Dipeptidyl peptidase IV) (DPP IV) (T-cell activation antigen CD26) (TP103) (CD antigen CD26) [Cleaved into: Dipeptidyl peptidase 4 membrane form (Dipeptidyl peptidase IV membrane form); Dipeptidyl peptidase 4 soluble form (Dipeptidyl peptidase IV soluble form)],False
Q9NVJ2,0.37385156864821767,0.3851612173020264,0.30532671350272206,18,ARL8B_HUMAN,0.11,Low,1.0,186.0,ADP-ribosylation factor-like protein 8B (ADP-ribosylation factor-like protein 10C) (Novel small G protein indispensable for equal chromosome segregation 1),False
Q14332,0.41331070874912407,0.3843307717933888,0.26457762598565815,18,FZD2_HUMAN,0.32,Low,7.0,565.0,Frizzled-2 (Fz-2) (hFz2) (FzE2),False
Q15388,0.3790171202036471,0.38401239197428,0.26935762107634936,18,TOM20_HUMAN,0.22,Low,1.0,145.0,Mitochondrial import receptor subunit TOM20 homolog (Mitochondrial 20 kDa outer membrane protein) (Outer mitochondrial membrane receptor Tom20),True
Q96QA5,0.36249386289875407,0.3839297873010252,0.23882279138617368,18,GSDMA_HUMAN,0.26,Low,4.0,445.0,Gasdermin-A (Gasdermin-1),True
P55160,0.3876267549972608,0.3836386745689961,0.21119406030123225,18,NCKPL_HUMAN,0.22,Low,1.0,1127.0,Nck-associated protein 1-like (Hematopoietic protein 1) (Membrane-associated protein HEM-1),False
P51575,0.3706846513679443,0.38348440067835493,0.24016459308036103,18,P2RX1_HUMAN,0.12,Low,2.0,399.0,P2X purinoceptor 1 (P2X1) (ATP receptor) (Purinergic receptor),True
P15529,0.39482620723080714,0.3820004465324961,0.2303072139627651,18,MCP_HUMAN,0.35,Low,1.0,392.0,Membrane cofactor protein (TLX) (Trophoblast leukocyte common antigen) (CD antigen CD46),False
P11230,0.4046715830354719,0.38046417536830324,0.24329116850730337,18,ACHB_HUMAN,0.47,Medium,4.0,501.0,Acetylcholine receptor subunit beta,False
Q13507,0.38882823049292076,0.38009907783177777,0.21464129274165503,18,TRPC3_HUMAN,0.14,Low,6.0,836.0,Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3),False
P61073,0.3846460222895919,0.37866190899554375,0.2330119337756755,18,CXCR4_HUMAN,0.19,Low,7.0,352.0,C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184),False
O00483,0.36489364683078007,0.3773981321264,0.3448377682698676,16,NDUA4_HUMAN,0.17,Low,1.0,81.0,Cytochrome c oxidase subunit NDUFA4 (Complex I-MLRQ) (CI-MLRQ) (NADH-ubiquinone oxidoreductase MLRQ subunit),True
O15533,0.3916100201163729,0.37524963779543696,0.22679604008312684,18,TPSN_HUMAN,0.77,High,1.0,448.0,Tapasin (TPN) (TPSN) (NGS-17) (TAP-associated protein) (TAP-binding protein),False
Q9Y6C9,0.36867528368685243,0.3739600478799655,0.26035002715294053,18,MTCH2_HUMAN,0.16,Low,6.0,303.0,Mitochondrial carrier homolog 2 (Met-induced mitochondrial protein),True
Q8N766,0.3743839052548999,0.3729175980676792,0.2064158881280482,18,EMC1_HUMAN,0.21,Low,1.0,993.0,ER membrane protein complex subunit 1,True
Q9NTJ5,0.36641945545567356,0.3716535046006082,0.22683129939825422,18,SAC1_HUMAN,0.11,Low,2.0,587.0,Phosphatidylinositol-3-phosphatase SAC1 (EC 3.1.3.64) (Phosphatidylinositol-4-phosphate phosphatase) (Suppressor of actin mutations 1-like protein),True
Q86WV6,0.39188666627117613,0.3699546516811871,0.2807442069008314,18,STING_HUMAN,0.49,Medium,4.0,379.0,Stimulator of interferon genes protein (hSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (hMITA) (Transmembrane protein 173),True
Q04671,0.4040570397968901,0.3688448517823893,0.2912495657174704,18,P_HUMAN,0.37,Low,12.0,838.0,P protein (Melanocyte-specific transporter protein) (Pink-eyed dilution protein homolog),False
P08574,0.3677106908290502,0.36709107358061527,0.2574428816311312,18,CY1_HUMAN,0.4,Low,1.0,325.0,"Cytochrome c1, heme protein, mitochondrial (EC 7.1.1.8) (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome-c reductase complex cytochrome c1 subunit) (Cytochrome c-1)",True
Q9Y276,0.377409066630575,0.36662914619082076,0.2589280144274189,18,BCS1_HUMAN,0.12,Low,1.0,419.0,Mitochondrial chaperone BCS1 (h-BCS1) (BCS1-like protein),True
P20916,0.38235982582647565,0.36512780513189935,0.23368193677695456,18,MAG_HUMAN,0.22,Low,1.0,626.0,Myelin-associated glycoprotein (Siglec-4a),True
Q9GZM5,0.38598180907889024,0.36423917041366033,0.23297046454235873,18,YIPF3_HUMAN,0.4,Low,5.0,350.0,"Protein YIPF3 (Killer lineage protein 1) (Natural killer cell-specific antigen KLIP1) (YIP1 family member 3) [Cleaved into: Protein YIPF3, 36 kDa form III]",False
Q9NRC1,0.38758234970636196,0.3635952337997213,0.27116312067425136,18,ST7_HUMAN,0.21,Low,3.0,585.0,Suppressor of tumorigenicity 7 protein (Protein FAM4A1) (Protein HELG),True
O00767,0.37386833946982545,0.36327756249735677,0.23836023850537383,18,ACOD_HUMAN,0.25,Low,4.0,359.0,Acyl-CoA desaturase (EC 1.14.19.1) (Delta(9)-desaturase) (Delta-9 desaturase) (Fatty acid desaturase) (Stearoyl-CoA desaturase) (hSCD1),False
P11166,0.3733611959529779,0.36093215251376626,0.17898103603953186,18,GTR1_HUMAN,0.12,Low,12.0,492.0,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",True
Q53TN4,0.37668220260474766,0.36084379023725616,0.24699455029942335,18,CYBR1_HUMAN,0.2,Low,6.0,286.0,Cytochrome b reductase 1 (EC 1.-.-.-) (Duodenal cytochrome b) (Ferric-chelate reductase 3),True
P14222,0.36696627016283195,0.35967559126117155,0.1576324749733061,18,PERF_HUMAN,0.17,Low,2.0,555.0,Perforin-1 (P1) (Cytolysin) (Lymphocyte pore-forming protein) (PFP),False
P31645,0.3740845503104303,0.35942812395754237,0.2092435545397106,18,SC6A4_HUMAN,0.15,Low,12.0,630.0,Sodium-dependent serotonin transporter (SERT) (5HT transporter) (5HTT) (Solute carrier family 6 member 4),False
P49810,0.377845930109244,0.3589912152817026,0.23308936261706903,18,PSN2_HUMAN,0.4,Low,9.0,448.0,Presenilin-2 (PS-2) (EC 3.4.23.-) (AD3LP) (AD5) (E5-1) (STM-2) [Cleaved into: Presenilin-2 NTF subunit; Presenilin-2 CTF subunit],False
Q6UW02,0.35583107022373844,0.358886313656278,0.20820554820201473,18,CP20A_HUMAN,0.22,Low,1.0,462.0,Cytochrome P450 20A1 (EC 1.14.-.-),True
P32189,0.3438290279284637,0.35847500705470325,0.2216957712276514,18,GLPK_HUMAN,0.16,Low,1.0,559.0,Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase),True
Q9BVI4,0.36298524495710965,0.358084440076129,0.26803621908490655,18,NOC4L_HUMAN,0.33,Low,3.0,516.0,Nucleolar complex protein 4 homolog (NOC4 protein homolog) (NOC4-like protein) (Nucleolar complex-associated protein 4-like protein),True
Q5SGD2,0.34319170691916967,0.35800020640597374,0.2381603898096313,18,PPM1L_HUMAN,0.12,Low,1.0,360.0,Protein phosphatase 1L (EC 3.1.3.16) (Protein phosphatase 1-like) (Protein phosphatase 2C isoform epsilon) (PP2C-epsilon),True
Q8IXI1,0.35605760938694986,0.3570740043568314,0.17459675128598665,18,MIRO2_HUMAN,0.19,Low,1.0,618.0,Mitochondrial Rho GTPase 2 (MIRO-2) (hMiro-2) (EC 3.6.5.-) (Ras homolog gene family member T2),True
Q9NZH0,0.3775478157037684,0.35499523575626163,0.2369528943527367,18,GPC5B_HUMAN,0.22,Low,7.0,403.0,G-protein coupled receptor family C group 5 member B (A-69G12.1) (Retinoic acid-induced gene 2 protein) (RAIG-2),True
Q03519,0.3753121692235582,0.3527582411664635,0.239163177412308,18,TAP2_HUMAN,0.17,Low,9.0,686.0,Antigen peptide transporter 2 (APT2) (ATP-binding cassette sub-family B member 3) (Peptide supply factor 2) (Peptide transporter PSF2) (PSF-2) (Peptide transporter TAP2) (Peptide transporter involved in antigen processing 2) (Really interesting new gene 11 protein),False
Q96F15,0.3513626768203544,0.3460179266172786,0.18920290859254685,18,GIMA5_HUMAN,0.18,Low,1.0,307.0,GTPase IMAP family member 5 (Immune-associated nucleotide-binding protein 5) (Immunity-associated nucleotide 4-like 1 protein) (Immunity-associated nucleotide 5 protein) (IAN-5) (hIAN5) (Immunity-associated protein 3),True
Q5H9S7,0.339415847134917,0.3458961097858325,0.20060454769401903,18,DCA17_HUMAN,0.11,Low,2.0,520.0,DDB1- and CUL4-associated factor 17,True
Q9HCX4,0.3596223755109406,0.34565100210851235,0.2145542948002401,18,TRPC7_HUMAN,0.12,Low,6.0,862.0,Short transient receptor potential channel 7 (TrpC7) (Transient receptor protein 7) (TRP-7) (hTRP7),False
P43004,0.36011006268098517,0.3444691043061705,0.24085235586332768,18,EAA2_HUMAN,0.19,Low,10.0,574.0,Excitatory amino acid transporter 2 (Glutamate/aspartate transporter II) (Sodium-dependent glutamate/aspartate transporter 2) (Solute carrier family 1 member 2),True
Q96BM9,0.3307260778785246,0.34157351042802,0.29583662118472015,18,ARL8A_HUMAN,0.11,Low,1.0,186.0,ADP-ribosylation factor-like protein 8A (ADP-ribosylation factor-like protein 10B) (Novel small G protein indispensable for equal chromosome segregation 2),True
O94766,0.3608989660020383,0.3413561383829948,0.23917092863310982,18,B3GA3_HUMAN,0.72,High,1.0,335.0,"Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 3) (Glucuronosyltransferase I) (GlcAT-I) (UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase) (GlcUAT-I)",True
O95833,0.336105590436987,0.340886509885799,0.23961669742748357,18,CLIC3_HUMAN,0.19,Low,1.0,236.0,Chloride intracellular channel protein 3,False
Q13291,0.3436502489219502,0.33996439923961524,0.15263752497909278,18,SLAF1_HUMAN,0.33,Low,1.0,335.0,Signaling lymphocytic activation molecule (CDw150) (IPO-3) (SLAM family member 1) (CD antigen CD150),False
P43119,0.3662019144077749,0.3377945119959288,0.23543788664869902,18,PI2R_HUMAN,0.36,Low,7.0,386.0,Prostacyclin receptor (Prostaglandin I2 receptor) (PGI receptor) (PGI2 receptor) (Prostanoid IP receptor),False
Q9HCU5,0.3451003835500742,0.3377088402772289,0.17703360834328616,18,PREB_HUMAN,0.36,Low,1.0,417.0,Prolactin regulatory element-binding protein (Mammalian guanine nucleotide exchange factor mSec12),False
Q8TB36,0.3362367925986734,0.3375983690014489,0.22182676988676261,18,GDAP1_HUMAN,0.26,Low,2.0,358.0,Ganglioside-induced differentiation-associated protein 1 (GDAP1),False
P32745,0.37295132839623296,0.33684938220212013,0.3077548782376921,18,SSR3_HUMAN,0.4,Low,7.0,418.0,Somatostatin receptor type 3 (SS-3-R) (SS3-R) (SS3R) (SSR-28),False
Q96P66,0.3563219308974504,0.33229251262799664,0.24121161848979333,18,GP101_HUMAN,0.76,High,7.0,508.0,Probable G-protein coupled receptor 101,False
P43003,0.3437829725236159,0.331275547676317,0.19043657678720843,18,EAA1_HUMAN,0.19,Low,10.0,542.0,Excitatory amino acid transporter 1 (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3),False
P10747,0.33394760050675365,0.3292153353733425,0.24815132189425568,18,CD28_HUMAN,0.22,Low,1.0,220.0,T-cell-specific surface glycoprotein CD28 (TP44) (CD antigen CD28),False
O14495,0.33633444538213947,0.32833907701030934,0.2292103706495408,18,PLPP3_HUMAN,0.21,Low,6.0,311.0,Phospholipid phosphatase 3 (EC 3.1.3.-) (EC 3.1.3.4) (Lipid phosphate phosphohydrolase 3) (PAP2-beta) (Phosphatidate phosphohydrolase type 2b) (Phosphatidic acid phosphatase 2b) (PAP-2b) (PAP2b) (Vascular endothelial growth factor and type I collagen-inducible protein) (VCIP),True
Q03135,0.31071267344916526,0.32729053242291983,0.2828556451315042,18,CAV1_HUMAN,0.11,Low,1.0,178.0,Caveolin-1,False
Q9P2U7,0.34677719215375274,0.32713245361171556,0.21856791188210273,18,VGLU1_HUMAN,0.23,Low,12.0,560.0,Vesicular glutamate transporter 1 (VGluT1) (Brain-specific Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 7),True
P14867,0.3358594604882453,0.32682326944289425,0.18784308126699886,18,GBRA1_HUMAN,0.2,Low,4.0,456.0,Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1),False
Q9NUQ2,0.32859307747975364,0.324131692603365,0.24639177553361777,18,PLCE_HUMAN,0.13,Low,3.0,364.0,1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon (EC 2.3.1.51) (1-acylglycerol-3-phosphate O-acyltransferase 5) (1-AGP acyltransferase 5) (1-AGPAT 5) (Lysophosphatidic acid acyltransferase epsilon) (LPAAT-epsilon),True
Q9H9B4,0.3156382101466326,0.3225470980631305,0.1944186701520363,18,SFXN1_HUMAN,0.16,Low,5.0,322.0,Sideroflexin-1,True
O95870,0.3379405142314657,0.3222652733026249,0.2259322377686918,18,ABHGA_HUMAN,0.32,Low,2.0,558.0,Phosphatidylserine lipase ABHD16A (EC 3.1.-.-) (Alpha/beta hydrolase domain-containing protein 16A) (Abhydrolase domain-containing protein 16A) (HLA-B-associated transcript 5) (hBAT5) (Monoacylglycerol lipase ABHD16A) (EC 3.1.1.23) (Protein G5),True
O96011,0.34073827566982057,0.3213766124207574,0.28493550487985236,18,PX11B_HUMAN,0.37,Low,1.0,259.0,Peroxisomal membrane protein 11B (Peroxin-11B) (Peroxisomal biogenesis factor 11B) (Protein PEX11 homolog beta) (PEX11-beta),True
Q9H1K4,0.31938384642004025,0.32028938997194784,0.14589655425151352,18,GHC2_HUMAN,0.22,Low,6.0,315.0,Mitochondrial glutamate carrier 2 (GC-2) (Glutamate/H(+) symporter 2) (Solute carrier family 25 member 18),False
Q8N5K1,0.3094193804349711,0.31921860538418045,0.2428130044234772,17,CISD2_HUMAN,0.16,Low,1.0,135.0,CDGSH iron-sulfur domain-containing protein 2 (Endoplasmic reticulum intermembrane small protein) (MitoNEET-related 1 protein) (Miner1) (Nutrient-deprivation autophagy factor-1) (NAF-1),True
Q9UJA2,0.34622387756668416,0.3191724998504571,0.289432790130133,18,CRLS1_HUMAN,0.3,Low,5.0,301.0,Cardiolipin synthase (CMP-forming) (CLS) (EC 2.7.8.41) (Protein GCD10 homolog),False
Q9BTV4,0.32081090138733104,0.31867050760592674,0.18234289730815922,18,TMM43_HUMAN,0.25,Low,4.0,400.0,Transmembrane protein 43 (Protein LUMA),False
O14548,0.31354738357472284,0.3178071434878216,0.2881397517076916,17,COX7R_HUMAN,0.17,Low,1.0,114.0,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial (COX7a-related protein) (Cytochrome c oxidase subunit VIIa-related protein) (EB1)",True
Q86SK9,0.33510320826239975,0.3157924155664466,0.2361858483394268,18,SCD5_HUMAN,0.37,Low,4.0,330.0,Stearoyl-CoA desaturase 5 (EC 1.14.19.1) (Acyl-CoA-desaturase 4) (HSCD5) (Stearoyl-CoA 9-desaturase) (Stearoyl-CoA desaturase 2),True
P49961,0.3146646474133998,0.3118787346120501,0.1877538468686628,18,ENTP1_HUMAN,0.13,Low,2.0,510.0,Ectonucleoside triphosphate diphosphohydrolase 1 (NTPDase 1) (EC 3.6.1.5) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (CD antigen CD39),True
Q8TDQ0,0.32487430027991593,0.3117161082106316,0.22789495773932167,18,HAVR2_HUMAN,0.15,Low,1.0,301.0,Hepatitis A virus cellular receptor 2 (HAVcr-2) (T-cell immunoglobulin and mucin domain-containing protein 3) (TIMD-3) (T-cell immunoglobulin mucin receptor 3) (TIM-3) (T-cell membrane protein 3) (CD antigen CD366),False
Q9H936,0.3159479495141275,0.31039675082505175,0.17198436993080593,18,GHC1_HUMAN,0.26,Low,6.0,323.0,Mitochondrial glutamate carrier 1 (GC-1) (Glutamate/H(+) symporter 1) (Solute carrier family 25 member 22),True
P15954,0.31142277008715524,0.30998411174560137,0.3568292625539962,16,COX7C_HUMAN,0.14,Low,1.0,63.0,"Cytochrome c oxidase subunit 7C, mitochondrial (Cytochrome c oxidase polypeptide VIIc)",False
Q9UL19,0.3102020321878718,0.30555064011633454,0.2217076430226034,17,PLAT4_HUMAN,0.25,Low,1.0,164.0,Phospholipase A and acyltransferase 4 (EC 2.3.1.-) (EC 3.1.1.32) (EC 3.1.1.4) (HRAS-like suppressor 4) (HRSL4) (RAR-responsive protein TIG3) (Retinoic acid receptor responder protein 3) (Retinoid-inducible gene 1 protein) (Tazarotene-induced gene 3 protein),True
Q8TD22,0.3133470336624267,0.30489346802935036,0.2282160623986342,18,SFXN5_HUMAN,0.21,Low,4.0,340.0,Sideroflexin-5,True
Q00765,0.30133597963498027,0.30382511658449307,0.24703531181294236,18,REEP5_HUMAN,0.13,Low,4.0,189.0,Receptor expression-enhancing protein 5 (Polyposis locus protein 1) (Protein TB2),True
Q9NPH5,0.31608049418052375,0.3035889254488819,0.26378381689886177,18,NOX4_HUMAN,0.12,Low,6.0,578.0,NADPH oxidase 4 (EC 1.6.3.-) (Kidney oxidase-1) (KOX-1) (Kidney superoxide-producing NADPH oxidase) (Renal NAD(P)H-oxidase),True
Q9HBL7,0.28279568050831627,0.3014853883901992,0.24095193450335473,18,PLRKT_HUMAN,0.15,Low,2.0,147.0,Plasminogen receptor (KT) (Plg-R(KT)),True
